source_row,UniqueName,Name,Season,PA,WAR,wRC+,OPS,ZScore_Contact,ZScore_Power,ZScore_Speed,ZScore_Defense,ZScore_Discipline,ZScore_Area,PCA_Contact,PCA_Power,PCA_Speed,PCA_Defense,PCA_Discipline,PCA_Area,JointVAE_Contact,JointVAE_Power,JointVAE_Speed,JointVAE_Defense,JointVAE_Discipline,JointVAE_Area,Contact_sigma,Power_sigma,Speed_sigma,Defense_sigma,Discipline_sigma,player_id,key_mlbam,key_fangraphs,birth_year,age_t,id_status,id_candidate_count,id_candidates
56,Pete Alonso (2021),Pete Alonso,2021,637,3.5,131,0.863,54.02383332631433,56.486602075755634,32.091401280183376,41.61480687263038,41.30550748235679,4826.724532171272,54.30633198052559,56.103508388301336,32.2775814370443,41.60371504268878,41.55802692129995,4843.902469573724,40.31016,52.042637,32.704872,36.300434,41.631485,3888.160982191243,0.7625338,0.8499283,0.8954056,0.74957496,0.7289719,fg:19251.0,624413,19251,1994.0,27.0,matched,1,fg:19251/mlbam:624413
57,Jean Segura (2021),Jean Segura,2021,567,3.5,110,0.784,62.11270184510199,41.05281891693849,44.85522894450557,51.8305079005604,40.590625037995984,5393.075581694381,62.60302711205088,40.5942786665826,43.551937807247214,51.83288192320644,40.798675657207504,5342.816867278291,50.826668,35.646065,41.047474,53.75222,36.490707,4421.224966941107,0.72582567,0.9219336,0.67443913,0.6378354,0.8450115,fg:5933.0,516416,5933,1990.0,31.0,matched,1,fg:5933/mlbam:516416
58,Luis Robert Jr. (2021),Luis Robert Jr.,2021,296,3.4,155,0.946,55.78575113418594,53.08926705656057,44.79186642656824,48.36955530135493,26.825307611593736,4898.01371644209,55.113034661492335,52.60808277416349,43.382373398562414,48.37162558764587,26.90736556626065,4786.016014199775,36.419914,48.49515,43.982212,48.859627,26.728146,3959.929062909424,0.71856695,1.0381029,0.82719195,0.78377324,0.91207737,fg:20043.0,673357,20043,1997.0,24.0,matched,1,fg:20043/mlbam:673357
59,Jonathan India (2021),Jonathan India,2021,631,3.4,122,0.835,54.45082289287631,44.13712181908036,42.97510088556268,38.124870914630186,52.404432433103615,5130.900798100758,54.65493693514573,43.93397916202282,41.98023890317301,38.13129822373088,53.07337540895001,5121.823330311539,44.779625,39.836143,41.561337,41.754925,48.4579,4454.826622585586,0.7649061,0.839859,0.97480625,0.69287926,0.7796918,fg:21523.0,663697,21523,1996.0,25.0,matched,1,fg:21523/mlbam:663697
60,Josh Donaldson (2021),Josh Donaldson,2021,543,3.4,126,0.827,51.71317663516764,56.338116432399296,34.48327288506757,45.09031417931721,52.29419083656605,5455.862880884535,52.111827418403145,56.15119758851112,33.05404462606123,45.08912437386156,52.69973042269979,5418.648112968362,40.73588,49.269478,28.958824,43.473846,53.159275,4360.26186113056,0.7552811,0.7869765,0.8254515,0.80896795,0.74092644,fg:5038.0,518626,5038,1985.0,36.0,matched,1,fg:5038/mlbam:518626
61,Yuli Gurriel (2021),Yuli Gurriel,2021,605,3.3,133,0.846,68.28122231497422,40.84037957234295,36.01224149781753,39.27323255139412,51.76117332397144,5345.340186765328,68.62768266588022,40.467698571306784,34.11601081676619,39.26329542901013,51.80450258346934,5271.966042811433,58.844543,35.947777,30.434118,37.861088,46.250626,4200.975567579551,0.6932942,0.8808547,0.9040955,0.7202097,0.7514356,fg:19198.0,493329,19198,1984.0,37.0,matched,1,fg:19198/mlbam:493329
62,Dansby Swanson (2021),Dansby Swanson,2021,653,3.3,99,0.76,47.74241037498769,46.21497214903516,46.5341404111738,51.242584667567954,41.258543355050776,5147.828547120144,47.90904360133628,46.09591203895504,44.81000172509637,51.25156538711481,41.82449456947768,5096.661485400386,37.24962,42.12899,41.608383,53.703342,39.41966,4347.3040643833365,0.74378484,0.8832997,0.7879416,0.68152046,0.82733387,fg:18314.0,621020,18314,1994.0,27.0,matched,1,fg:18314/mlbam:621020
63,Sean Murphy (2021),Sean Murphy,2021,448,3.3,100,0.71,46.35888236258833,45.775030763257526,30.42188458368232,63.50583537215402,41.68850516544527,4767.98157115102,47.02645930281834,45.52220575976033,29.14039151132496,63.511920859351775,42.17588328167325,4745.819147904815,38.58305,39.225315,28.081799,68.80236,41.967297,4305.299223041322,0.68759644,0.8481808,0.5552094,0.6031706,0.85209405,fg:19352.0,669221,19352,1994.0,27.0,matched,1,fg:19352/mlbam:669221
64,Jesse Winker (2021),Jesse Winker,2021,485,3.2,148,0.949,63.06478150086824,53.341033100102,27.775837864478817,36.55293130355411,50.31527996764226,5170.472907444404,63.16185013685976,53.07562361470514,27.90632497092252,36.5509502679201,50.56616666405684,5181.164246377265,50.032017,48.51671,29.085262,32.58348,47.845818,4155.648587841291,0.7417896,0.8127739,0.90386087,0.7510441,0.7026578,fg:13590.0,608385,13590,1993.0,28.0,matched,1,fg:13590/mlbam:608385
65,A.J. Pollock (2021),A.J. Pollock,2021,422,3.2,137,0.892,56.37361113520214,50.789450449567454,44.02095733007477,43.4846435083891,35.99027479990937,5043.997957328296,56.30347133746567,50.60701662701117,43.47999263860656,43.48175106951931,36.19457673214704,5017.780612015174,40.795277,48.37074,41.14517,43.59295,35.22312,4151.159977234661,0.758123,0.9757819,0.9310322,0.78922683,0.83739686,fg:9256.0,572041,9256,1987.0,34.0,matched,1,fg:9256/mlbam:572041
66,Brandon Nimmo (2021),Brandon Nimmo,2021,386,3.2,135,0.838,58.26156405528066,41.53011672289561,37.981919687352764,46.23168032066317,56.21734807815015,5529.111700575605,58.42628864994087,41.10497856199877,36.91100168821848,46.23446978926668,56.76489736647861,5500.176236684754,49.51597,36.091236,36.651554,46.478424,52.404766,4681.082410552525,0.7478195,0.8285384,0.8263177,0.710113,0.7859651,fg:12927.0,607043,12927,1993.0,28.0,matched,1,fg:12927/mlbam:607043
67,Ty France (2021),Ty France,2021,650,3.2,129,0.813,60.87543436805117,42.17840704570684,34.5017647034646,36.88455938808879,38.829608522162445,4323.228543841819,61.144893623202286,41.82590766605515,33.52400779524723,36.87566368747133,39.08562106514008,4292.606485538329,47.412415,36.98696,30.25801,36.489544,35.39121,3303.155171187346,0.7525523,0.9447908,0.9375804,0.74891245,0.7990855,fg:17982.0,664034,17982,1994.0,27.0,matched,1,fg:17982/mlbam:664034
68,Adam Frazier (2021),Adam Frazier,2021,639,3.2,113,0.779,68.75398649361183,31.35255488763273,40.7060767823207,45.134289906070734,45.49642586208444,4969.556582807409,69.22515079894148,30.88378519286209,38.92264253516357,45.13814176090797,45.60519699845086,4903.870640206872,59.68638,28.501339,39.236164,46.616627,38.35041,4149.101192965652,0.7065878,0.9546774,0.8069897,0.6662378,0.8412299,fg:15223.0,624428,15223,1991.0,30.0,matched,1,fg:15223/mlbam:624428
69,Kris Bryant (2021),Kris Bryant,2021,586,3.1,124,0.835,51.16708951044306,46.31095659580142,51.72837630998941,35.654930188926315,44.33862463793037,4973.610938314241,51.22948488144061,46.13461298744488,49.63044336871039,35.655725097763586,44.747855972751175,4903.014975539556,39.22258,43.986324,44.409405,41.42847,42.688206,4261.363709108245,0.77372,0.8920801,1.04264,0.69454515,0.8081313,fg:15429.0,592178,15429,1992.0,29.0,matched,1,fg:15429/mlbam:592178
70,Willy Adames (2021),Willy Adames,2021,555,3.1,120,0.818,45.16136444399839,49.33276162253796,37.59354964422688,40.51042096261998,42.44412657153461,4394.700476033671,44.98249383707385,49.10576794204989,35.591244822455494,40.52073522445595,42.916332717785735,4312.2346853768,33.490467,44.130074,34.617054,43.513493,41.135708,3651.824656897442,0.7871056,0.87927353,0.9335356,0.75527143,0.8014074,fg:15986.0,642715,15986,1995.0,26.0,matched,1,fg:15986/mlbam:642715
71,Joey Wendle (2021),Joey Wendle,2021,501,3.1,105,0.741,51.95015056714273,38.63456356838306,43.069832720876136,53.37808579773106,36.129928044612846,4648.546655533572,52.27314030034161,38.34245965231647,41.61945450579823,53.38078875292695,36.562589905355125,4605.36450744678,42.169247,34.74783,40.92536,55.048607,33.196163,3978.983222480797,0.735514,0.9239804,0.7025645,0.6712409,0.8314435,fg:13853.0,621563,13853,1990.0,31.0,matched,1,fg:13853/mlbam:621563
72,J.P. Crawford (2021),J.P. Crawford,2021,687,3.1,103,0.715,61.86958525160736,33.57053273349236,29.69698277222035,48.46181679544185,47.533508396722375,4639.989249407713,62.58474033575943,33.0955413050455,27.576823327591697,48.47182131883597,48.03946830779929,4591.578545866573,54.56619,28.151337,28.275234,50.284492,41.644073,3861.437855571404,0.6975436,0.8855152,0.7600914,0.7619388,0.8198169,fg:15491.0,641487,15491,1995.0,26.0,matched,1,fg:15491/mlbam:641487
73,Jacob Stallings (2021),Jacob Stallings,2021,427,3.1,92,0.704,52.96094321272597,35.77069467343098,33.87172297852467,64.1071263873635,50.76798763142452,5335.804590398017,53.6449605355547,35.57410798725223,32.869379551792946,64.11342417477208,51.24096266121431,5334.995250254139,47.141,31.279505,29.088104,67.531296,46.053562,4579.258035720475,0.70736676,0.8346117,0.5287784,0.53433937,0.85665864,fg:13723.0,607732,13723,1989.0,32.0,matched,1,fg:13723/mlbam:607732
74,Myles Straw (2021),Myles Straw,2021,638,3.1,98,0.696,62.23152275085008,30.68263293956784,59.73757821651789,50.17892531282755,53.03060040616133,6039.729193595349,62.97257974657343,30.167162992192683,58.22894600023135,50.18226270728759,53.68156379554792,6016.714176577641,58.0425,25.187164,54.45018,56.097637,45.682285,5279.352859413578,0.67273456,0.8153975,0.5656818,0.45189273,0.7955111,fg:17620.0,664702,17620,1994.0,27.0,matched,1,fg:17620/mlbam:664702
75,Giancarlo Stanton (2021),Giancarlo Stanton,2021,579,3.0,138,0.87,48.883925829666175,62.86550436252742,27.335575094611297,37.82416237894145,45.479976601373735,4645.437656554729,48.53991187947407,62.35433393948439,26.73833029590256,37.81197381210719,46.00237443397899,4601.851237016141,34.286682,52.116703,25.628834,32.721153,47.504005,3397.337803428092,0.7679713,0.7728097,0.91427356,0.7065175,0.6709854,fg:4949.0,519317,4949,1989.0,32.0,matched,1,fg:4949/mlbam:519317
76,Tony Kemp (2021),Tony Kemp,2021,397,3.0,128,0.8,62.27651662980851,30.17352341590706,48.75219447999915,45.519700723783,58.66164793024767,5655.370299247597,63.17854684312573,30.09059161506006,47.2725590210172,45.52016069798368,58.74504736969699,5640.195174558585,59.670788,30.437773,44.107494,48.672062,51.42892,5172.576855035552,0.7318571,0.84358376,0.7869866,0.5853174,0.81091446,fg:14894.0,643393,14894,1991.0,30.0,matched,1,fg:14894/mlbam:643393
77,Tommy Edman (2021),Tommy Edman,2021,691,3.0,89,0.695,62.672449358413104,37.553999299477525,64.34724967089491,55.771069001616254,39.84616497481384,6219.116702966633,63.57943219927088,37.04282575788582,63.6031049601381,55.77058145156301,40.2238737191201,6209.972306004906,56.00674,29.714392,58.522964,61.862556,33.912815,5240.720890317615,0.6426066,0.8405879,0.4469456,0.4146979,0.82020503,fg:19470.0,669242,19470,1995.0,26.0,matched,1,fg:19470/mlbam:669242
78,Darin Ruf (2021),Darin Ruf,2021,312,2.9,144,0.904,52.51481402453494,55.753711091169606,40.462872650782096,48.93667759623494,54.78517830473717,6049.674157952582,52.57030678705354,55.71447351102561,39.39775373548865,48.93239964649784,55.47258114326306,6030.837594230536,40.99738,49.215855,37.58904,47.726887,55.39984,5029.669932651719,0.75376093,0.765181,0.7503811,0.76132333,0.71883154,fg:9929.0,573131,9929,1986.0,35.0,matched,1,fg:9929/mlbam:573131
79,Harrison Bader (2021),Harrison Bader,2021,401,2.9,108,0.785,51.737030334616485,41.23120925998785,43.41891992321471,56.127058800056346,38.89623837448246,5019.618512521796,52.1764870317719,40.901913845042,41.8095798394526,56.12773599720451,39.32272184794722,4969.12949672576,42.583534,37.724705,38.407883,58.54528,35.476948,4228.263761317181,0.72361386,0.89710295,0.64187825,0.6066098,0.83937055,fg:18030.0,664056,18030,1994.0,27.0,matched,1,fg:18030/mlbam:664056
80,Max Stassi (2021),Max Stassi,2021,319,2.9,105,0.752,44.30948803704994,46.16509416277446,36.73055790013193,60.43148051592514,43.87160780523232,5019.703892296317,44.39775869515279,46.05042605736743,35.549620358229056,60.43664967715045,44.58174788970992,4994.859416444791,35.849792,40.003353,33.32229,64.13785,42.331085,4344.863905522527,0.71052516,0.83906317,0.5991985,0.6361734,0.82950425,fg:10059.0,545358,10059,1991.0,30.0,matched,1,fg:10059/mlbam:545358
81,Mark Canha (2021),Mark Canha,2021,625,2.9,116,0.746,52.34668735423111,38.31889857768802,47.648683882992536,42.45946291455803,53.834818963201286,5211.181961003036,53.35680506883214,38.15213907543582,46.447434094856646,42.45533860335769,54.39779470653033,5226.84306822372,47.334736,34.6036,45.059425,45.307518,49.80091,4685.080342403526,0.7492087,0.80721414,0.89753634,0.61482805,0.7692945,fg:11445.0,592192,11445,1989.0,32.0,matched,1,fg:11445/mlbam:592192
82,Jose Abreu (2021),Jose Abreu,2021,659,2.8,125,0.831,51.37802311867432,52.979721529384165,35.58624157031871,38.59304782431476,40.87494160942365,4592.788070617744,51.591744895422615,52.60315370213054,34.13086335144584,38.58178316172841,41.16549123316096,4535.658279076728,38.339096,46.515896,32.822014,36.372566,40.921303,3595.5843849017315,0.77453244,0.8618539,0.9225205,0.7220159,0.7469762,fg:15676.0,547989,15676,1987.0,34.0,matched,1,fg:15676/mlbam:547989
83,Chris Taylor (2021),Chris Taylor,2021,582,2.8,113,0.782,44.95848857065789,43.75786226972589,57.02014622534264,37.5596848098014,47.36489932435104,4998.986415370892,44.85271272579553,43.53765618051113,55.68861518193864,37.56475268940912,48.05340461239754,4959.618327508188,36.310085,40.503876,52.648094,45.93439,45.167526,4629.880520664045,0.76553065,0.85380846,0.9892308,0.6382244,0.80841756,fg:13757.0,621035,13757,1990.0,31.0,matched,1,fg:13757/mlbam:621035
84,Omar Narvaez (2021),Omar Narvaez,2021,445,2.8,100,0.743,53.34505281451362,33.77054112162595,34.36734175570629,55.61802927893379,40.37749859419483,4409.666523437479,53.880340252046544,33.49495445315369,32.982398345325635,55.62642841297431,40.57846895076454,4369.045931378005,44.54639,31.574133,29.272999,59.053574,37.26984,3766.4750307581935,0.73580295,0.90502834,0.6766056,0.6760451,0.8526543,fg:13338.0,553882,13338,1992.0,29.0,matched,1,fg:13338/mlbam:553882
85,Adolis Garcia (2021),Adolis Garcia,2021,622,2.8,99,0.741,40.111776873031445,49.96654486543176,42.30726844339369,54.74470148252086,29.85028083294112,4406.143183837782,40.03177177706702,49.75386901769837,41.90714762411816,54.74020276911786,30.174190893957693,4389.3406060302295,28.920006,43.356125,42.981525,56.023262,29.985573,3838.6588794388967,0.7366375,0.93051857,0.72299564,0.74409336,0.844993,fg:19287.0,666969,19287,1993.0,28.0,matched,1,fg:19287/mlbam:666969
86,Amed Rosario (2021),Amed Rosario,2021,588,2.8,102,0.731,55.41199462916385,39.86438712584412,55.78554053014616,43.14989230853889,34.948205256401934,4890.581170373278,55.416705668549696,39.40775078879907,55.75654199458809,43.15884290915435,35.31731178838089,4883.151587619442,43.45317,35.807674,56.831917,50.683094,32.16409,4517.138296815724,0.71487063,0.93316144,0.83996433,0.59358376,0.8208503,fg:15518.0,642708,15518,1995.0,26.0,matched,1,fg:15518/mlbam:642708
87,Kevin Kiermaier (2021),Kevin Kiermaier,2021,390,2.8,101,0.716,46.29725811349402,35.60693766743028,50.87562243486684,55.27496960223329,39.19087521156128,4875.534968946298,46.389707331422805,35.3276402170479,49.81455190435332,55.27575673862461,39.61977406536567,4840.958140373798,37.831642,31.708559,48.43303,57.548817,36.952095,4302.151576581598,0.7389073,0.8734767,0.6477259,0.592322,0.8183044,fg:11038.0,595281,11038,1990.0,31.0,matched,1,fg:11038/mlbam:595281
88,Kyle Schwarber (2021),Kyle Schwarber,2021,471,2.7,145,0.928,50.89949887097826,60.82659133158219,32.01899437506192,33.32197594884978,53.24921294986431,5038.3705978063335,50.79959770282646,60.630662674753765,30.84463887783162,33.319627398279465,53.9453119636068,5000.519105637697,37.074066,52.884804,29.479675,32.471397,53.007786,3881.917322863792,0.74942034,0.72921956,0.9323764,0.72314113,0.67216873,fg:16478.0,656941,16478,1993.0,28.0,matched,1,fg:16478/mlbam:656941
89,J.D. Martinez (2021),J.D. Martinez,2021,634,2.7,126,0.867,52.63880717359132,53.103818070160216,34.23486908703535,38.963154669758765,36.26917454274411,4407.932937313559,52.2010075521544,52.848396578864,33.12958550604502,38.94938679494524,36.49051331572197,4339.712131716425,36.428425,49.192406,32.443096,34.79493,36.91239,3398.0466261283154,0.77315855,0.9008172,0.93021226,0.7270657,0.7488032,fg:6184.0,502110,6184,1987.0,34.0,matched,1,fg:6184/mlbam:502110
90,Salvador Perez (2021),Salvador Perez,2021,665,2.7,125,0.859,46.85110764207863,60.40139409706545,32.16194917506817,27.31618734834097,23.100972109870124,3501.9694745351467,46.34504425839517,60.26722603104019,30.514800231559107,27.328391541777656,23.115338117242345,3409.079395651804,25.907223,49.916073,28.84349,26.17266,19.999998,2153.8810102882653,0.76255584,0.98495656,1.1294192,0.66695327,0.80287975,fg:7304.0,521692,7304,1990.0,31.0,matched,1,fg:7304/mlbam:521692
91,Willson Contreras (2021),Willson Contreras,2021,483,2.7,111,0.778,43.20860555602874,51.71650595558628,32.87384523634246,45.61864610897843,45.10453541450674,4489.410333754206,43.26395186006945,51.37901779933745,31.808956052884177,45.63044981883811,45.656869761316415,4454.401284657934,32.278034,43.834957,32.222557,47.314404,44.364067,3748.596805202147,0.7808107,0.8599759,0.8644929,0.8108692,0.80589366,fg:11609.0,575929,11609,1992.0,29.0,matched,1,fg:11609/mlbam:575929
92,George Springer (2021),George Springer,2021,342,2.6,140,0.907,51.01895104963602,54.412232419473725,41.18977568401584,43.7672365608035,46.95029155951121,5359.3387430886505,51.25800513211995,54.12988031781841,40.6643424503304,43.765023836680186,47.46056259458815,5356.953271561807,39.202255,51.476463,40.00904,43.31001,46.04357,4569.573820315305,0.7642694,0.83213973,0.89245313,0.7521216,0.7717647,fg:12856.0,543807,12856,1989.0,32.0,matched,1,fg:12856/mlbam:543807
93,Hunter Renfroe (2021),Hunter Renfroe,2021,572,2.6,113,0.816,52.48772326368164,53.206477018437376,29.258362342249114,49.097588135290245,38.93212263955722,4632.058016992082,52.77262347997294,52.88196254266433,28.33769459013105,49.09061229103441,39.3152346684824,4605.569451530809,39.75292,49.42913,30.896832,46.215954,38.78231,3925.0832669870074,0.74115294,0.89464694,0.79571176,0.8657493,0.8074449,fg:15464.0,592669,15464,1992.0,29.0,matched,1,fg:15464/mlbam:592669
94,Kolten Wong (2021),Kolten Wong,2021,492,2.6,109,0.783,57.634460794273366,39.563977770916175,45.26702964002844,45.47928577282244,39.78630005960782,4865.804344908469,58.228111520371726,39.36330795744342,44.30531806081788,45.48304195978787,40.19205296579024,4859.689460627307,47.299965,37.083416,42.483913,47.81888,35.687004,4163.503104948006,0.74923116,0.9350777,0.87378,0.663941,0.825793,fg:12532.0,543939,12532,1990.0,31.0,matched,1,fg:12532/mlbam:543939
95,Robbie Grossman (2021),Robbie Grossman,2021,671,2.6,114,0.772,52.88889200954367,41.00600364772289,49.07954643014709,35.92965242496787,59.43856563864759,5337.317797818127,53.68802432126061,40.71011368907384,48.59086706793543,35.9249382589766,60.18146396099532,5374.633635535962,47.99039,35.71336,45.6267,40.91977,55.722885,4833.623830329673,0.7330302,0.77935904,0.9906579,0.60485816,0.74798125,fg:5254.0,543257,5254,1989.0,32.0,matched,1,fg:5254/mlbam:543257
96,Trent Grisham (2021),Trent Grisham,2021,527,2.6,104,0.74,52.98800217877928,40.44129136094896,49.63307529751707,45.91847932371228,51.81374093756343,5494.214998451782,53.75563852995828,40.15917273086959,47.965605683286896,45.92236641438806,52.588314929748336,5482.66651242254,46.486324,36.658794,44.185158,48.954742,46.576492,4723.0846977876845,0.7474651,0.82935345,0.8400822,0.6166584,0.78220195,fg:18564.0,663757,18564,1996.0,25.0,matched,1,fg:18564/mlbam:663757
